AssetID,ClientID,AssetName,AssetType,AssetEnvironment,AssetBusinessCriticality,AssetIPAddressOrHostname,AssetStatus
1142,38,ROU-038-01142,Router,Staging,High,ROU-038-01142,Active
1143,35,CLO-035-01143,CloudVM,Test,Low,CLO-035-01143,Active
1144,70,ROU-070-01144,Router,Dev,High,ROU-070-01144,Active
1145,146,SER-146-01145,Server,Dev,High,SER-146-01145,Active
1146,120,CLO-120-01146,CloudVM,Staging,High,10.120.4.122,Active
1147,57,SWI-057-01147,Switch,Test,Low,10.57.4.123,Active
1148,44,ROU-044-01148,Router,Prod,Medium,10.44.4.124,Retired
1149,126,ROU-126-01149,Router,Staging,Medium,ROU-126-01149,Active
1150,187,DAT-187-01150,Database,Test,High,DAT-187-01150,Retired
1151,149,ROU-149-01151,Router,Test,Low,10.149.4.127,Active
1152,107,SER-107-01152,Server,Prod,Medium,10.107.4.128,Active
1153,130,SER-130-01153,Server,Staging,Low,SER-130-01153,Active
1154,179,WOR-179-01154,Workstation,Staging,Medium,WOR-179-01154,Planned
1155,143,SER-143-01155,Server,Staging,High,SER-143-01155,Active
1156,76,ROU-076-01156,Router,Prod,High,10.76.4.132,Active
1157,79,FIR-079-01157,Firewall,Staging,Low,10.79.4.133,Active
1158,7,CLO-007-01158,CloudVM,Staging,High,10.7.4.134,Active
1159,104,FIR-104-01159,Firewall,Dev,Low,10.104.4.135,Active
1160,163,SER-163-01160,Server,Prod,Medium,10.163.4.136,Retired
1161,86,SER-086-01161,Server,Dev,Medium,10.86.4.137,Planned
1162,179,ROU-179-01162,Router,Prod,Low,10.179.4.138,Active
1163,189,SER-189-01163,Server,Dev,High,SER-189-01163,Active
1164,94,CLO-094-01164,CloudVM,Prod,Medium,CLO-094-01164,Active
1165,166,WOR-166-01165,Workstation,Test,High,10.166.4.141,Active
1166,62,WOR-062-01166,Workstation,Staging,Low,10.62.4.142,Active
1167,149,ROU-149-01167,Router,Test,Medium,ROU-149-01167,Active
1168,69,DAT-069-01168,Database,Dev,High,DAT-069-01168,Active
1169,89,CLO-089-01169,CloudVM,Staging,Low,10.89.4.145,Planned
1170,32,CLO-032-01170,CloudVM,Dev,Medium,10.32.4.146,Active
1171,173,WOR-173-01171,Workstation,Test,Medium,WOR-173-01171,Active
1172,101,FIR-101-01172,Firewall,Dev,High,FIR-101-01172,Active
1173,71,WOR-071-01173,Workstation,Test,Medium,WOR-071-01173,Active
1174,53,SER-053-01174,Server,Dev,Medium,10.53.4.150,Active
1175,139,FIR-139-01175,Firewall,Staging,Medium,10.139.4.151,Active
1176,189,SER-189-01176,Server,Dev,High,SER-189-01176,Active
1177,60,WEB-060-01177,WebApp,Staging,Low,WEB-060-01177,Retired
1178,166,WEB-166-01178,WebApp,Staging,Low,10.166.4.154,Active
1179,136,CLO-136-01179,CloudVM,Staging,Medium,10.136.4.155,Active
1180,79,FIR-079-01180,Firewall,Dev,High,10.79.4.156,Active
1181,74,SER-074-01181,Server,Test,Medium,SER-074-01181,Active
1182,43,FIR-043-01182,Firewall,Dev,High,10.43.4.158,Active
1183,182,FIR-182-01183,Firewall,Test,High,FIR-182-01183,Retired
1184,82,FIR-082-01184,Firewall,Staging,Medium,FIR-082-01184,Active
1185,53,SER-053-01185,Server,Dev,Medium,SER-053-01185,Active
1186,115,FIR-115-01186,Firewall,Dev,High,10.115.4.162,Active
1187,104,CLO-104-01187,CloudVM,Test,Medium,10.104.4.163,Active
1188,40,SER-040-01188,Server,Dev,Low,10.40.4.164,Active
1189,122,SWI-122-01189,Switch,Test,Low,10.122.4.165,Active
1190,114,WEB-114-01190,WebApp,Prod,Low,10.114.4.166,Planned
1191,11,FIR-011-01191,Firewall,Prod,Medium,FIR-011-01191,Active
1192,159,ROU-159-01192,Router,Staging,Medium,ROU-159-01192,Active
1193,15,ROU-015-01193,Router,Test,Medium,ROU-015-01193,Active
1194,22,CLO-022-01194,CloudVM,Prod,Low,CLO-022-01194,Retired
1195,126,WEB-126-01195,WebApp,Prod,Low,WEB-126-01195,Active
1196,38,DAT-038-01196,Database,Dev,Medium,DAT-038-01196,Active
1197,73,WEB-073-01197,WebApp,Dev,Medium,10.73.4.173,Active
1198,144,WOR-144-01198,Workstation,Test,Low,10.144.4.174,Active
1199,190,DAT-190-01199,Database,Staging,Medium,DAT-190-01199,Active
1200,187,DAT-187-01200,Database,Staging,High,10.187.4.176,Active
1201,154,WOR-154-01201,Workstation,Test,High,WOR-154-01201,Active
1202,135,WEB-135-01202,WebApp,Prod,Low,10.135.4.178,Active
1203,23,SER-023-01203,Server,Staging,Low,10.23.4.179,Retired
1204,107,FIR-107-01204,Firewall,Staging,Low,10.107.4.180,Active
1205,36,ROU-036-01205,Router,Test,Medium,ROU-036-01205,Active
1206,126,SER-126-01206,Server,Dev,Low,SER-126-01206,Active
1207,144,CLO-144-01207,CloudVM,Test,High,10.144.4.183,Active
1208,40,SWI-040-01208,Switch,Dev,Low,10.40.4.184,Active
1209,121,WOR-121-01209,Workstation,Dev,Medium,WOR-121-01209,Active
1210,177,ROU-177-01210,Router,Prod,High,10.177.4.186,Active
1211,127,WOR-127-01211,Workstation,Dev,Low,10.127.4.187,Active
1212,112,SWI-112-01212,Switch,Staging,Low,10.112.4.188,Active
1213,96,SER-096-01213,Server,Dev,High,10.96.4.189,Active
1214,38,WEB-038-01214,WebApp,Staging,Low,WEB-038-01214,Active
1215,42,SER-042-01215,Server,Dev,Medium,10.42.4.191,Active
1216,92,SER-092-01216,Server,Dev,Medium,10.92.4.192,Active
1217,20,ROU-020-01217,Router,Test,High,10.20.4.193,Active
1218,43,WEB-043-01218,WebApp,Dev,Low,10.43.4.194,Active
1219,70,WEB-070-01219,WebApp,Prod,Low,10.70.4.195,Active
1220,37,SER-037-01220,Server,Test,Low,SER-037-01220,Active
1221,200,CLO-200-01221,CloudVM,Staging,Medium,10.200.4.197,Active
1222,42,WOR-042-01222,Workstation,Test,High,10.42.4.198,Active
1223,49,WOR-049-01223,Workstation,Staging,Medium,10.49.4.199,Active
1224,30,FIR-030-01224,Firewall,Prod,Medium,FIR-030-01224,Active
1225,177,WEB-177-01225,WebApp,Test,Medium,10.177.4.201,Active
1226,153,WEB-153-01226,WebApp,Test,Low,WEB-153-01226,Active
1227,191,WOR-191-01227,Workstation,Test,High,10.191.4.203,Retired
1228,37,ROU-037-01228,Router,Dev,High,ROU-037-01228,Active
1229,21,DAT-021-01229,Database,Prod,High,DAT-021-01229,Active
1230,124,DAT-124-01230,Database,Prod,High,DAT-124-01230,Active
1231,169,SER-169-01231,Server,Staging,High,10.169.4.207,Active
1232,12,WOR-012-01232,Workstation,Dev,Low,WOR-012-01232,Active
1233,25,WOR-025-01233,Workstation,Test,Low,10.25.4.209,Active
1234,48,WEB-048-01234,WebApp,Prod,High,WEB-048-01234,Retired
1235,192,SWI-192-01235,Switch,Dev,Medium,SWI-192-01235,Active
1236,129,ROU-129-01236,Router,Prod,High,10.129.4.212,Active
1237,196,SER-196-01237,Server,Test,Low,SER-196-01237,Active
1238,73,FIR-073-01238,Firewall,Prod,Low,FIR-073-01238,Active
1239,55,CLO-055-01239,CloudVM,Dev,Low,10.55.4.215,Active
1240,113,WOR-113-01240,Workstation,Test,Medium,10.113.4.216,Active
1241,109,ROU-109-01241,Router,Test,Medium,ROU-109-01241,Retired
1242,81,WOR-081-01242,Workstation,Staging,High,10.81.4.218,Active
1243,127,WEB-127-01243,WebApp,Dev,Low,10.127.4.219,Active
1244,22,WEB-022-01244,WebApp,Staging,High,WEB-022-01244,Planned
1245,117,SWI-117-01245,Switch,Staging,High,10.117.4.221,Retired
1246,75,DAT-075-01246,Database,Test,High,10.75.4.222,Active
1247,122,WEB-122-01247,WebApp,Test,High,10.122.4.223,Active
1248,126,WOR-126-01248,Workstation,Staging,Medium,10.126.4.224,Active
1249,174,WOR-174-01249,Workstation,Prod,High,WOR-174-01249,Planned
1250,178,WOR-178-01250,Workstation,Test,High,WOR-178-01250,Active
1251,51,WEB-051-01251,WebApp,Test,Low,10.51.4.227,Active
1252,104,WOR-104-01252,Workstation,Test,Medium,10.104.4.228,Active
1253,72,SWI-072-01253,Switch,Staging,Medium,10.72.4.229,Active
1254,155,DAT-155-01254,Database,Staging,Low,DAT-155-01254,Planned
1255,197,CLO-197-01255,CloudVM,Prod,High,CLO-197-01255,Planned
1256,128,ROU-128-01256,Router,Test,High,ROU-128-01256,Active
1257,14,WOR-014-01257,Workstation,Staging,Low,WOR-014-01257,Active
1258,46,DAT-046-01258,Database,Dev,High,DAT-046-01258,Active
1259,160,WOR-160-01259,Workstation,Prod,Low,10.160.4.235,Active
1260,197,CLO-197-01260,CloudVM,Staging,High,CLO-197-01260,Active
1261,128,CLO-128-01261,CloudVM,Dev,Low,CLO-128-01261,Retired
1262,139,SER-139-01262,Server,Prod,Medium,10.139.4.238,Active
1263,31,DAT-031-01263,Database,Staging,Medium,10.31.4.239,Active
1264,114,CLO-114-01264,CloudVM,Prod,High,CLO-114-01264,Planned
1265,169,SWI-169-01265,Switch,Test,Medium,10.169.4.241,Active
1266,80,DAT-080-01266,Database,Staging,High,10.80.4.242,Active
1267,126,CLO-126-01267,CloudVM,Staging,Low,10.126.4.243,Retired
1268,130,SER-130-01268,Server,Staging,Medium,10.130.4.244,Active
1269,97,WEB-097-01269,WebApp,Dev,Medium,WEB-097-01269,Active
1270,152,SER-152-01270,Server,Test,Medium,SER-152-01270,Planned
1271,190,SER-190-01271,Server,Dev,Medium,SER-190-01271,Retired
1272,89,WEB-089-01272,WebApp,Staging,Medium,WEB-089-01272,Active
1273,63,ROU-063-01273,Router,Test,Low,ROU-063-01273,Active
1274,22,WOR-022-01274,Workstation,Dev,High,WOR-022-01274,Active
1275,6,WEB-006-01275,WebApp,Prod,Medium,10.6.4.251,Retired
1276,109,DAT-109-01276,Database,Dev,High,10.109.4.252,Retired
1277,151,SER-151-01277,Server,Dev,Medium,10.151.4.253,Active
1278,83,WOR-083-01278,Workstation,Staging,High,10.83.4.254,Active
1279,53,WEB-053-01279,WebApp,Staging,Low,10.53.4.255,Active
1280,171,WEB-171-01280,WebApp,Test,Low,WEB-171-01280,Active
1281,112,ROU-112-01281,Router,Staging,Low,10.112.5.1,Active
1282,20,ROU-020-01282,Router,Dev,Medium,ROU-020-01282,Active
1283,147,DAT-147-01283,Database,Test,Low,10.147.5.3,Retired
1284,24,WOR-024-01284,Workstation,Dev,Medium,WOR-024-01284,Active
1285,136,CLO-136-01285,CloudVM,Staging,High,CLO-136-01285,Active
1286,20,SWI-020-01286,Switch,Dev,Medium,10.20.5.6,Active
1287,81,ROU-081-01287,Router,Staging,Medium,ROU-081-01287,Active
1288,132,CLO-132-01288,CloudVM,Test,High,10.132.5.8,Active
1289,133,FIR-133-01289,Firewall,Staging,High,10.133.5.9,Active
1290,191,CLO-191-01290,CloudVM,Dev,Low,10.191.5.10,Retired
1291,158,DAT-158-01291,Database,Prod,Low,DAT-158-01291,Retired
1292,119,FIR-119-01292,Firewall,Test,High,10.119.5.12,Active
1293,196,SWI-196-01293,Switch,Staging,Medium,SWI-196-01293,Active
1294,17,ROU-017-01294,Router,Staging,Medium,10.17.5.14,Active
1295,166,FIR-166-01295,Firewall,Dev,Low,10.166.5.15,Active
1296,104,ROU-104-01296,Router,Prod,High,ROU-104-01296,Active
1297,63,SWI-063-01297,Switch,Staging,Medium,10.63.5.17,Active
1298,112,DAT-112-01298,Database,Prod,High,DAT-112-01298,Active
1299,35,SER-035-01299,Server,Dev,Medium,10.35.5.19,Active
1300,46,SER-046-01300,Server,Staging,High,SER-046-01300,Active
1301,22,WEB-022-01301,WebApp,Dev,High,10.22.5.21,Planned
1302,105,WEB-105-01302,WebApp,Prod,Medium,10.105.5.22,Active
1303,186,FIR-186-01303,Firewall,Test,High,10.186.5.23,Active
1304,129,WOR-129-01304,Workstation,Dev,Medium,10.129.5.24,Active
1305,61,WOR-061-01305,Workstation,Dev,Medium,10.61.5.25,Retired
1306,189,DAT-189-01306,Database,Test,Medium,DAT-189-01306,Active
1307,28,FIR-028-01307,Firewall,Test,Medium,10.28.5.27,Active
1308,66,SER-066-01308,Server,Staging,Low,SER-066-01308,Active
1309,29,WEB-029-01309,WebApp,Staging,Medium,10.29.5.29,Active
1310,72,FIR-072-01310,Firewall,Dev,Medium,10.72.5.30,Active
1311,79,SER-079-01311,Server,Prod,Low,10.79.5.31,Active
1312,14,ROU-014-01312,Router,Dev,Low,ROU-014-01312,Retired
1313,164,WEB-164-01313,WebApp,Prod,Low,10.164.5.33,Active
1314,114,DAT-114-01314,Database,Prod,Medium,10.114.5.34,Retired
1315,66,SWI-066-01315,Switch,Prod,High,SWI-066-01315,Active
1316,42,CLO-042-01316,CloudVM,Dev,Low,10.42.5.36,Retired
1317,9,SWI-009-01317,Switch,Prod,Medium,10.9.5.37,Active
1318,106,WEB-106-01318,WebApp,Staging,High,10.106.5.38,Retired
1319,179,SWI-179-01319,Switch,Prod,Medium,10.179.5.39,Active
1320,187,WEB-187-01320,WebApp,Staging,Low,WEB-187-01320,Active
1321,14,FIR-014-01321,Firewall,Staging,Low,FIR-014-01321,Active
1322,103,ROU-103-01322,Router,Dev,Medium,10.103.5.42,Active
1323,29,FIR-029-01323,Firewall,Test,Low,10.29.5.43,Active
1324,197,FIR-197-01324,Firewall,Staging,Medium,10.197.5.44,Active
1325,189,FIR-189-01325,Firewall,Dev,High,10.189.5.45,Active
1326,84,SWI-084-01326,Switch,Test,High,10.84.5.46,Active
1327,47,DAT-047-01327,Database,Staging,Low,DAT-047-01327,Retired
1328,6,ROU-006-01328,Router,Prod,Medium,ROU-006-01328,Active
1329,180,FIR-180-01329,Firewall,Prod,Medium,10.180.5.49,Active
1330,154,SWI-154-01330,Switch,Test,High,10.154.5.50,Active
1331,44,WOR-044-01331,Workstation,Prod,Low,10.44.5.51,Active
1332,198,CLO-198-01332,CloudVM,Staging,High,CLO-198-01332,Planned
1333,53,ROU-053-01333,Router,Dev,Medium,10.53.5.53,Active
1334,98,FIR-098-01334,Firewall,Staging,High,10.98.5.54,Active
1335,73,ROU-073-01335,Router,Staging,High,10.73.5.55,Planned
1336,38,SER-038-01336,Server,Dev,Medium,SER-038-01336,Retired
1337,116,ROU-116-01337,Router,Dev,Low,10.116.5.57,Active
1338,118,WOR-118-01338,Workstation,Prod,Medium,WOR-118-01338,Retired
1339,83,DAT-083-01339,Database,Test,Low,DAT-083-01339,Planned
1340,109,SWI-109-01340,Switch,Prod,High,10.109.5.60,Active
1341,14,WEB-014-01341,WebApp,Test,Medium,10.14.5.61,Active
1342,156,SER-156-01342,Server,Prod,Medium,10.156.5.62,Active
1343,98,SWI-098-01343,Switch,Staging,Low,SWI-098-01343,Active
1344,144,SER-144-01344,Server,Test,Medium,SER-144-01344,Active
1345,127,WEB-127-01345,WebApp,Staging,High,WEB-127-01345,Active
1346,182,DAT-182-01346,Database,Test,Medium,DAT-182-01346,Active
1347,12,FIR-012-01347,Firewall,Staging,Medium,10.12.5.67,Active
1348,111,SWI-111-01348,Switch,Dev,Low,10.111.5.68,Active
1349,68,WEB-068-01349,WebApp,Staging,High,WEB-068-01349,Active
1350,126,FIR-126-01350,Firewall,Staging,High,FIR-126-01350,Active
1351,14,ROU-014-01351,Router,Test,High,10.14.5.71,Active
1352,42,CLO-042-01352,CloudVM,Staging,High,10.42.5.72,Active
1353,127,SER-127-01353,Server,Staging,Medium,10.127.5.73,Retired
1354,144,CLO-144-01354,CloudVM,Staging,Medium,CLO-144-01354,Active
1355,185,FIR-185-01355,Firewall,Prod,Medium,FIR-185-01355,Active
1356,73,FIR-073-01356,Firewall,Test,Low,10.73.5.76,Active
1357,70,ROU-070-01357,Router,Prod,Low,10.70.5.77,Active
1358,47,DAT-047-01358,Database,Prod,High,10.47.5.78,Active
1359,174,WOR-174-01359,Workstation,Dev,High,WOR-174-01359,Retired
1360,175,WOR-175-01360,Workstation,Staging,Medium,10.175.5.80,Retired
1361,28,WEB-028-01361,WebApp,Test,High,WEB-028-01361,Active
1362,182,CLO-182-01362,CloudVM,Staging,Low,10.182.5.82,Active
1363,153,SER-153-01363,Server,Dev,High,10.153.5.83,Planned
1364,116,WEB-116-01364,WebApp,Test,High,10.116.5.84,Active
1365,165,SWI-165-01365,Switch,Dev,High,10.165.5.85,Active
1366,141,DAT-141-01366,Database,Prod,Medium,DAT-141-01366,Retired
1367,62,DAT-062-01367,Database,Prod,High,10.62.5.87,Active
1368,42,DAT-042-01368,Database,Staging,Medium,10.42.5.88,Active
1369,168,FIR-168-01369,Firewall,Prod,Medium,10.168.5.89,Active
1370,111,SWI-111-01370,Switch,Test,Medium,10.111.5.90,Active
1371,95,ROU-095-01371,Router,Staging,Medium,10.95.5.91,Active
1372,122,SWI-122-01372,Switch,Staging,High,10.122.5.92,Active
1373,95,FIR-095-01373,Firewall,Staging,Low,10.95.5.93,Active
1374,11,WEB-011-01374,WebApp,Staging,Low,WEB-011-01374,Active
1375,176,FIR-176-01375,Firewall,Staging,Low,10.176.5.95,Active
1376,135,WOR-135-01376,Workstation,Dev,Medium,10.135.5.96,Active
1377,123,SWI-123-01377,Switch,Test,High,10.123.5.97,Active
1378,77,ROU-077-01378,Router,Staging,Medium,10.77.5.98,Active
1379,142,WOR-142-01379,Workstation,Prod,Low,WOR-142-01379,Retired
1380,109,DAT-109-01380,Database,Prod,Medium,10.109.5.100,Active
1381,146,SWI-146-01381,Switch,Dev,Medium,10.146.5.101,Planned
1382,197,SER-197-01382,Server,Prod,Low,10.197.5.102,Active
1383,46,FIR-046-01383,Firewall,Staging,High,FIR-046-01383,Active
1384,181,SWI-181-01384,Switch,Dev,Low,10.181.5.104,Active
1385,194,CLO-194-01385,CloudVM,Dev,Medium,10.194.5.105,Retired
1386,48,ROU-048-01386,Router,Test,High,10.48.5.106,Active
1387,155,SWI-155-01387,Switch,Prod,Medium,10.155.5.107,Active
1388,2,DAT-002-01388,Database,Prod,High,DAT-002-01388,Active
1389,123,CLO-123-01389,CloudVM,Staging,Low,10.123.5.109,Active
1390,155,CLO-155-01390,CloudVM,Dev,Low,10.155.5.110,Active
1391,158,WEB-158-01391,WebApp,Staging,Medium,WEB-158-01391,Retired
1392,35,SER-035-01392,Server,Test,High,10.35.5.112,Active
1393,179,ROU-179-01393,Router,Prod,High,10.179.5.113,Active
1394,38,ROU-038-01394,Router,Staging,Low,10.38.5.114,Active
1395,138,ROU-138-01395,Router,Prod,Medium,10.138.5.115,Active
1396,38,CLO-038-01396,CloudVM,Staging,High,CLO-038-01396,Active
1397,40,CLO-040-01397,CloudVM,Staging,Medium,CLO-040-01397,Active
1398,116,ROU-116-01398,Router,Test,Medium,10.116.5.118,Active
1399,101,SER-101-01399,Server,Dev,High,SER-101-01399,Planned
1400,183,DAT-183-01400,Database,Staging,Medium,10.183.5.120,Active
1401,153,SWI-153-01401,Switch,Prod,Medium,SWI-153-01401,Active
1402,132,CLO-132-01402,CloudVM,Test,Low,CLO-132-01402,Active
1403,5,DAT-005-01403,Database,Dev,Low,DAT-005-01403,Planned
1404,166,DAT-166-01404,Database,Staging,High,10.166.5.124,Active
1405,166,WEB-166-01405,WebApp,Staging,Low,10.166.5.125,Active
1406,42,SWI-042-01406,Switch,Test,Medium,SWI-042-01406,Retired
1407,60,ROU-060-01407,Router,Dev,Low,10.60.5.127,Active
1408,184,CLO-184-01408,CloudVM,Test,Medium,10.184.5.128,Active
1409,100,DAT-100-01409,Database,Dev,Medium,10.100.5.129,Active
1410,42,ROU-042-01410,Router,Dev,Low,10.42.5.130,Retired
1411,171,CLO-171-01411,CloudVM,Test,High,CLO-171-01411,Active
1412,156,CLO-156-01412,CloudVM,Prod,Medium,10.156.5.132,Active
1413,127,SWI-127-01413,Switch,Test,High,10.127.5.133,Active
1414,5,WEB-005-01414,WebApp,Dev,Medium,10.5.5.134,Active
1415,45,SER-045-01415,Server,Prod,Medium,10.45.5.135,Active
1416,159,ROU-159-01416,Router,Prod,Low,ROU-159-01416,Active
1417,67,WEB-067-01417,WebApp,Dev,High,10.67.5.137,Active
1418,143,SWI-143-01418,Switch,Test,Low,10.143.5.138,Active
1419,155,WOR-155-01419,Workstation,Prod,Medium,10.155.5.139,Active
1420,194,WOR-194-01420,Workstation,Prod,Low,10.194.5.140,Active
1421,27,SER-027-01421,Server,Prod,High,10.27.5.141,Retired
1422,53,WEB-053-01422,WebApp,Test,Low,WEB-053-01422,Active
1423,114,CLO-114-01423,CloudVM,Prod,High,10.114.5.143,Retired
1424,86,FIR-086-01424,Firewall,Prod,High,10.86.5.144,Retired
1425,107,SER-107-01425,Server,Test,Medium,SER-107-01425,Active
1426,130,FIR-130-01426,Firewall,Prod,Medium,FIR-130-01426,Active
1427,194,DAT-194-01427,Database,Dev,Low,10.194.5.147,Active
1428,39,DAT-039-01428,Database,Test,High,10.39.5.148,Active
1429,106,DAT-106-01429,Database,Staging,Low,10.106.5.149,Active
1430,93,SER-093-01430,Server,Staging,High,10.93.5.150,Active
1431,184,WOR-184-01431,Workstation,Prod,Medium,WOR-184-01431,Active
1432,198,FIR-198-01432,Firewall,Staging,High,FIR-198-01432,Retired
1433,10,FIR-010-01433,Firewall,Prod,Low,10.10.5.153,Active
1434,170,SWI-170-01434,Switch,Staging,Medium,10.170.5.154,Retired
1435,180,SWI-180-01435,Switch,Dev,Medium,SWI-180-01435,Active
1436,72,FIR-072-01436,Firewall,Staging,Medium,10.72.5.156,Retired
1437,140,CLO-140-01437,CloudVM,Dev,Low,10.140.5.157,Active
1438,51,SWI-051-01438,Switch,Prod,High,10.51.5.158,Active
1439,100,FIR-100-01439,Firewall,Dev,High,FIR-100-01439,Active
1440,142,SWI-142-01440,Switch,Dev,Low,SWI-142-01440,Active
1441,8,SWI-008-01441,Switch,Test,Medium,10.8.5.161,Active
1442,130,WOR-130-01442,Workstation,Prod,Medium,WOR-130-01442,Retired
1443,130,WEB-130-01443,WebApp,Prod,High,10.130.5.163,Active
1444,32,CLO-032-01444,CloudVM,Dev,Low,10.32.5.164,Active
1445,117,WEB-117-01445,WebApp,Test,Low,10.117.5.165,Active
1446,145,ROU-145-01446,Router,Dev,Medium,ROU-145-01446,Retired
1447,184,FIR-184-01447,Firewall,Staging,Low,10.184.5.167,Active
1448,27,WEB-027-01448,WebApp,Test,Medium,10.27.5.168,Active
1449,38,DAT-038-01449,Database,Staging,High,DAT-038-01449,Active
1450,109,FIR-109-01450,Firewall,Staging,High,10.109.5.170,Active
1451,95,DAT-095-01451,Database,Staging,Medium,10.95.5.171,Active
1452,163,DAT-163-01452,Database,Staging,Low,10.163.5.172,Planned
1453,126,DAT-126-01453,Database,Test,High,10.126.5.173,Active
1454,125,CLO-125-01454,CloudVM,Test,Low,10.125.5.174,Retired
1455,136,WOR-136-01455,Workstation,Test,Medium,10.136.5.175,Active
1456,192,FIR-192-01456,Firewall,Dev,High,10.192.5.176,Active
1457,105,WOR-105-01457,Workstation,Prod,Medium,10.105.5.177,Retired
1458,11,FIR-011-01458,Firewall,Prod,Medium,FIR-011-01458,Active
1459,96,SWI-096-01459,Switch,Dev,Medium,SWI-096-01459,Retired
1460,37,FIR-037-01460,Firewall,Staging,High,10.37.5.180,Active
1461,79,SWI-079-01461,Switch,Test,High,10.79.5.181,Active
1462,126,SER-126-01462,Server,Prod,Low,SER-126-01462,Retired
1463,12,DAT-012-01463,Database,Staging,Low,DAT-012-01463,Active
1464,116,WEB-116-01464,WebApp,Staging,Medium,10.116.5.184,Active
1465,156,FIR-156-01465,Firewall,Test,Low,10.156.5.185,Active
1466,195,CLO-195-01466,CloudVM,Staging,High,10.195.5.186,Active
1467,84,WOR-084-01467,Workstation,Staging,Medium,WOR-084-01467,Retired
1468,102,WEB-102-01468,WebApp,Prod,Low,10.102.5.188,Active
1469,189,SWI-189-01469,Switch,Prod,High,10.189.5.189,Active
1470,147,SWI-147-01470,Switch,Prod,Low,10.147.5.190,Active
1471,50,SER-050-01471,Server,Test,Medium,10.50.5.191,Active
1472,5,WOR-005-01472,Workstation,Test,High,WOR-005-01472,Active
1473,53,ROU-053-01473,Router,Staging,High,10.53.5.193,Active
1474,156,WEB-156-01474,WebApp,Staging,Low,WEB-156-01474,Retired
1475,6,WEB-006-01475,WebApp,Staging,High,10.6.5.195,Active
1476,136,WEB-136-01476,WebApp,Staging,Medium,WEB-136-01476,Active
1477,26,FIR-026-01477,Firewall,Dev,High,FIR-026-01477,Active
1478,197,WOR-197-01478,Workstation,Test,Medium,10.197.5.198,Active
1479,174,FIR-174-01479,Firewall,Prod,Low,10.174.5.199,Active
1480,47,SER-047-01480,Server,Prod,Medium,SER-047-01480,Active
1481,82,FIR-082-01481,Firewall,Staging,Medium,FIR-082-01481,Active
1482,31,SER-031-01482,Server,Test,High,10.31.5.202,Active
1483,151,ROU-151-01483,Router,Staging,Low,10.151.5.203,Active
1484,99,WOR-099-01484,Workstation,Dev,High,WOR-099-01484,Retired
1485,142,DAT-142-01485,Database,Prod,Medium,DAT-142-01485,Planned
