IncAssetID,IncidentID,AssetID,IncAssetRoleInIncident
4489,7832,6268,Source
4490,420,5217,Unknown
4491,4519,6295,LateralMovement
4492,1169,488,Source
4493,1519,2342,Source
4494,6265,6027,Target
4495,2898,6462,Target
4496,1960,5876,Target
4497,9931,5668,LateralMovement
4498,9012,3535,Target
4499,2232,3654,Source
4500,7290,5217,Source
4501,5528,1591,Target
4502,8307,2738,LateralMovement
4503,9677,1772,LateralMovement
4504,4378,2946,Unknown
4505,8670,973,LateralMovement
4506,7999,3351,Target
4507,420,2827,LateralMovement
4508,7362,7461,LateralMovement
4509,474,2311,Target
4510,4357,128,LateralMovement
4511,3064,1883,Unknown
4512,8603,2251,Target
4513,3387,6671,Target
4514,8827,4906,Source
4515,337,1899,Unknown
4516,7079,5311,Source
4517,9245,5067,Target
4518,3764,2253,LateralMovement
4519,155,2589,Target
4520,6806,6651,Source
4521,7032,6053,Target
4522,5393,6683,Source
4523,6804,495,Target
4524,2613,7298,LateralMovement
4525,9838,1433,Target
4526,6989,2280,Target
4527,228,60,Unknown
4528,6274,4517,Unknown
4529,284,687,Target
4530,9641,394,Target
4531,6640,5124,LateralMovement
4532,6437,1369,Unknown
4533,143,1608,Unknown
4534,7693,993,Source
4535,9101,5482,Unknown
4536,9156,4305,Target
4537,1145,5147,Unknown
4538,7820,1943,LateralMovement
4539,7122,2079,LateralMovement
4540,5012,2342,LateralMovement
4541,7532,4595,Target
4542,94,2425,LateralMovement
4543,6365,324,Target
4544,3368,2987,Target
4545,8561,4932,LateralMovement
4546,5895,3227,Target
4547,2824,2043,Source
4548,8939,3576,Unknown
4549,9539,6820,Target
4550,1084,3334,LateralMovement
4551,1504,2671,Source
4552,6856,4289,Source
4553,5568,7384,LateralMovement
4554,1575,3703,Unknown
4555,6535,319,LateralMovement
4556,5206,783,Unknown
4557,5780,5546,Target
4558,4102,5261,Unknown
4559,2173,1308,Source
4560,360,1350,Source
4561,4687,2233,Source
4562,8615,6561,Target
4563,533,7489,Unknown
4564,660,6317,Source
4565,9217,5785,LateralMovement
4566,9418,1,Unknown
4567,9847,1964,Source
4568,7122,5551,Target
4569,2347,4957,Target
4570,1961,3974,LateralMovement
4571,7757,4121,LateralMovement
4572,5686,5643,Target
4573,9107,7013,Unknown
4574,8195,1961,Unknown
4575,5669,7155,Target
4576,340,6313,Source
4577,6580,3034,Unknown
4578,6829,4256,Source
4579,6299,5371,Unknown
4580,8895,3141,Target
4581,3470,3853,Target
4582,8813,6133,Unknown
4583,8045,1351,LateralMovement
4584,6290,6700,Source
4585,5117,930,Source
4586,8815,6518,Target
4587,4247,1982,LateralMovement
4588,6929,7449,Target
4589,9146,3389,LateralMovement
4590,290,1633,Unknown
4591,136,6973,Source
4592,5140,132,LateralMovement
4593,9471,5572,Target
4594,5996,205,LateralMovement
4595,9970,411,Unknown
4596,7622,3549,Target
4597,1870,7013,Source
4598,8511,7172,Unknown
4599,1569,6133,Target
4600,7768,3604,Source
4601,9767,287,Source
4602,4457,3462,Source
4603,3668,2690,Target
4604,1583,2991,Unknown
4605,680,5395,Target
4606,2964,2345,LateralMovement
4607,2972,5740,Source
4608,6892,3523,Target
4609,263,649,Unknown
4610,9981,6150,LateralMovement
4611,2073,5019,Source
4612,9454,3589,LateralMovement
4613,6971,1073,Unknown
4614,7703,2227,Source
4615,4148,1050,LateralMovement
4616,4710,1009,LateralMovement
4617,5854,7351,Source
4618,7033,5361,Target
4619,8637,4124,Source
4620,6698,7128,LateralMovement
4621,6201,2894,Target
4622,9482,2493,Unknown
4623,8022,4519,Unknown
4624,6352,4630,Target
4625,3631,5180,Source
4626,5529,6518,Source
4627,3173,4138,Source
4628,3465,707,Source
4629,9524,5979,Source
4630,9819,1813,Source
4631,956,1299,LateralMovement
4632,9769,4906,Source
4633,7962,2344,LateralMovement
4634,7195,390,Unknown
4635,7094,1851,Unknown
4636,883,4043,LateralMovement
4637,391,6317,Target
4638,9120,6057,LateralMovement
4639,3521,3923,LateralMovement
4640,8821,2122,Target
4641,9386,5970,LateralMovement
4642,2049,3863,LateralMovement
4643,1214,2790,Unknown
4644,9238,6438,Source
4645,3651,25,Source
4646,417,42,Source
4647,3132,67,Unknown
4648,8377,6850,Unknown
4649,8545,1900,LateralMovement
4650,5851,437,Unknown
4651,8653,2203,Target
4652,5712,2578,LateralMovement
4653,1298,5628,Target
4654,8973,215,Unknown
4655,8353,6694,Source
4656,4351,3408,LateralMovement
4657,1891,790,LateralMovement
4658,6553,7465,LateralMovement
4659,2501,2297,LateralMovement
4660,8488,4797,Source
4661,8487,7055,Target
4662,5835,6152,Unknown
4663,7557,4040,Source
4664,824,201,LateralMovement
4665,94,1048,Source
4666,9215,5934,Unknown
4667,5303,783,LateralMovement
4668,4688,6692,Source
4669,9836,6231,LateralMovement
4670,5657,5924,Unknown
4671,371,2178,Source
4672,2044,1862,Source
4673,5020,6260,LateralMovement
4674,69,5352,Source
4675,1371,4404,Unknown
4676,9253,1887,Target
4677,8673,5276,Unknown
4678,643,3751,LateralMovement
4679,1371,4827,Source
4680,8403,7427,LateralMovement
4681,505,954,Target
4682,7627,2381,LateralMovement
4683,1518,3159,Unknown
4684,5140,2494,LateralMovement
4685,4324,1278,LateralMovement
4686,5688,7475,Source
4687,2324,6972,Source
4688,3941,4659,LateralMovement
4689,6702,3233,Source
4690,2296,2452,Target
4691,2520,2041,Source
4692,4338,3927,LateralMovement
4693,4247,2475,LateralMovement
4694,7914,2672,Source
4695,9177,4817,Source
4696,9976,4963,Target
4697,5773,6069,LateralMovement
4698,8960,6854,Unknown
4699,9,1173,LateralMovement
4700,4656,753,Unknown
4701,8155,1715,LateralMovement
4702,486,914,Target
4703,3466,6339,LateralMovement
4704,2973,827,Target
4705,3840,7228,Source
4706,3757,3633,Unknown
4707,8896,2878,Source
4708,5715,604,Target
4709,8551,3141,Target
4710,4254,5190,LateralMovement
4711,9741,4081,Target
4712,3616,2621,Target
4713,736,6470,Target
4714,2699,108,LateralMovement
4715,6932,3435,Unknown
4716,2049,6410,Unknown
4717,7972,128,Target
4718,8261,6940,Target
4719,3432,112,LateralMovement
4720,7789,4885,Source
4721,5034,3195,Unknown
4722,503,3098,Target
4723,5407,2921,LateralMovement
4724,1534,6897,Unknown
4725,9888,6704,Unknown
4726,3727,255,Target
4727,3407,4615,Source
4728,8060,5511,Target
4729,5823,7317,Target
4730,913,4735,Unknown
4731,7488,1241,Unknown
4732,5621,429,Unknown
4733,6610,6733,Target
4734,7163,3010,LateralMovement
4735,3582,4395,Source
4736,9757,1028,Source
4737,4986,85,Source
4738,3957,6212,Source
4739,6905,6326,LateralMovement
4740,7075,1814,LateralMovement
4741,4696,3230,LateralMovement
4742,6696,1465,Unknown
4743,9837,3103,Source
4744,4365,3,Unknown
4745,4750,5520,Unknown
4746,6853,4481,Unknown
4747,266,6698,LateralMovement
4748,503,180,Target
4749,7722,242,Source
4750,2431,4803,Source
4751,6830,3438,LateralMovement
4752,9093,3019,LateralMovement
4753,4496,1959,Source
4754,8855,1286,Source
4755,6328,288,LateralMovement
4756,7969,5836,LateralMovement
4757,4011,5122,Source
4758,6894,1841,Target
4759,9582,6053,Target
4760,8579,2812,LateralMovement
4761,1812,3125,Unknown
4762,4706,80,LateralMovement
4763,963,4890,LateralMovement
4764,4405,1357,Source
4765,4263,7474,LateralMovement
4766,3196,7358,Target
4767,7898,7360,Source
4768,6745,4221,LateralMovement
4769,1049,3835,Source
4770,1141,4444,LateralMovement
4771,6100,1870,Source
4772,3810,6040,Unknown
4773,1429,5389,Unknown
4774,3604,443,Source
4775,8215,3939,LateralMovement
4776,2730,2542,Target
4777,9463,998,Source
4778,9056,6841,LateralMovement
4779,625,3955,LateralMovement
4780,7608,3367,Target
4781,796,6935,Unknown
4782,3644,6527,Source
4783,6113,2630,Target
4784,4796,1795,Unknown
4785,579,3369,Target
4786,8740,3001,LateralMovement
4787,5224,4424,Unknown
4788,4896,2802,Target
4789,118,1898,Unknown
4790,7284,6209,Source
4791,3893,7222,Target
4792,4982,2311,LateralMovement
4793,1982,1351,Target
4794,3544,6278,Target
4795,6370,2655,Target
4796,398,2605,Source
4797,6927,2083,LateralMovement
4798,7455,3030,Source
4799,4075,4232,Source
4800,119,465,LateralMovement
4801,4760,874,Unknown
4802,2973,4047,LateralMovement
4803,9959,2005,Unknown
4804,6690,2744,Unknown
4805,4422,143,LateralMovement
4806,8750,3628,Unknown
4807,5046,195,Unknown
4808,7298,2419,Unknown
4809,1823,45,Source
4810,2301,3508,LateralMovement
4811,2532,5963,Target
4812,4586,6683,Target
4813,8596,2281,LateralMovement
4814,3307,2006,Source
4815,225,2322,Source
4816,2275,6267,Target
4817,7492,3243,LateralMovement
4818,3092,2322,LateralMovement
4819,9542,821,Unknown
4820,5494,7199,Target
4821,441,6100,Target
4822,4434,841,Target
4823,7792,1471,Target
4824,1562,670,Unknown
4825,4473,1137,LateralMovement
4826,6311,1104,Unknown
4827,6860,180,LateralMovement
4828,491,3554,Unknown
4829,2831,3109,Source
4830,7904,1031,LateralMovement
4831,8307,2141,Target
4832,6234,4276,Target
4833,7921,7163,LateralMovement
4834,1120,2732,Target
4835,1068,378,LateralMovement
4836,8892,6525,Unknown
4837,3368,2962,Source
4838,5396,3291,Source
4839,8999,1664,Source
4840,1656,4721,Source
4841,8286,1216,LateralMovement
4842,8401,6405,LateralMovement
4843,6069,2212,Target
4844,533,1799,Unknown
4845,9613,5457,Target
4846,6364,6587,LateralMovement
4847,5524,2960,Target
4848,474,6776,Target
4849,9493,2720,LateralMovement
4850,9472,5991,Unknown
4851,1130,34,LateralMovement
4852,5086,644,Unknown
4853,7955,5876,Target
4854,5381,4531,Unknown
4855,8381,3910,LateralMovement
4856,2567,2441,Source
4857,5557,5003,Unknown
4858,6105,4359,Target
4859,1717,4871,LateralMovement
4860,7754,3061,Target
4861,8883,4330,Unknown
4862,6078,1220,Target
4863,7788,4347,Target
4864,4672,3267,Unknown
4865,5137,4059,LateralMovement
4866,6325,2018,LateralMovement
4867,8167,4127,LateralMovement
4868,8801,1423,Unknown
4869,5761,1903,Target
4870,6946,3945,Target
4871,8765,681,LateralMovement
4872,5579,3681,Unknown
4873,8169,5832,Source
4874,9468,594,Unknown
4875,710,5955,Unknown
4876,8648,1426,Source
4877,2933,5764,LateralMovement
4878,1140,2132,LateralMovement
4879,9323,71,Unknown
4880,4861,4954,Target
4881,514,1482,LateralMovement
4882,8788,6347,Unknown
4883,6122,32,LateralMovement
4884,5587,4265,Unknown
4885,8690,2149,LateralMovement
4886,7903,6164,Target
4887,3886,4031,Source
4888,6026,5370,Unknown
4889,3112,5226,Target
4890,8079,1481,Source
4891,5628,2394,Target
4892,3167,104,Target
4893,831,4131,Source
4894,4757,668,LateralMovement
4895,716,3166,Source
4896,1591,791,Source
4897,8546,1899,LateralMovement
4898,2015,7261,Source
4899,7477,1732,Unknown
4900,4923,1428,LateralMovement
4901,949,2363,LateralMovement
4902,2463,2130,Source
4903,6813,1793,Unknown
4904,2381,3078,Source
4905,2258,1774,Source
4906,4484,1974,Target
4907,3610,7229,Source
4908,2106,7354,LateralMovement
4909,8208,1417,Target
4910,2302,2414,LateralMovement
4911,1994,4897,Target
4912,1720,5566,Unknown
4913,2044,141,Unknown
4914,1846,7190,Source
4915,2070,2720,Target
4916,3502,1879,Unknown
4917,5825,2801,LateralMovement
4918,304,1673,Target
4919,7321,5984,LateralMovement
4920,4780,3390,Unknown
4921,6813,6173,Unknown
4922,2026,3691,Unknown
4923,3128,687,Target
4924,9718,1808,Source
4925,6542,7237,Target
4926,2627,3753,LateralMovement
4927,1386,5226,LateralMovement
4928,1459,336,Source
4929,9490,4393,LateralMovement
4930,4654,4225,Target
4931,2231,2473,Source
4932,1529,4125,Source
4933,4207,5843,Unknown
4934,160,3129,LateralMovement
4935,1679,5275,Unknown
4936,3916,7157,Target
4937,8914,3462,LateralMovement
4938,5679,6267,Target
4939,4390,4425,Target
4940,2132,983,Unknown
4941,1065,3565,Source
4942,7656,1209,Unknown
4943,4701,6442,LateralMovement
4944,1309,6213,LateralMovement
4945,129,2723,Target
4946,1548,136,Source
4947,4610,2121,Source
4948,9957,3524,Unknown
4949,2044,10,Target
4950,8428,2986,Target
4951,7001,7391,Target
4952,9035,5497,Source
4953,5945,6667,Unknown
4954,9488,4965,Unknown
4955,11,4137,Target
4956,6468,1948,Target
4957,943,3044,Source
4958,4444,1124,Source
4959,3257,3130,Target
4960,3358,6694,Target
4961,1532,3754,Target
4962,6497,4708,Target
4963,7565,1811,Target
4964,3558,2372,Unknown
4965,8177,4513,Unknown
4966,1270,1330,Target
4967,9062,2963,Source
4968,9797,810,LateralMovement
4969,5228,4838,LateralMovement
4970,8657,1326,Unknown
4971,664,194,LateralMovement
4972,6964,7213,Target
4973,3108,4931,Source
4974,6218,4579,Source
4975,9098,6502,Target
4976,842,2006,Unknown
4977,9460,7236,LateralMovement
4978,953,2353,LateralMovement
4979,3959,4074,LateralMovement
4980,1879,734,Unknown
4981,7801,790,Target
4982,9571,5137,Unknown
4983,9524,3968,LateralMovement
4984,2113,7031,Unknown
4985,9922,3854,Unknown
4986,7740,5957,Source
4987,8190,5063,Unknown
4988,7602,3948,Target
4989,484,7177,LateralMovement
4990,9405,3484,Target
4991,3481,6399,Source
4992,4657,4080,Unknown
4993,667,3128,Unknown
4994,4175,5155,Target
4995,5431,4522,Target
4996,3120,4001,Target
4997,7491,1619,Target
4998,3912,707,Unknown
4999,6021,943,Source
5000,999,5885,Source
5001,2973,3479,Unknown
5002,5343,4595,Target
5003,8710,2165,LateralMovement
5004,7465,5714,Target
5005,2414,2538,LateralMovement
5006,505,136,Unknown
5007,1680,3738,Target
5008,7416,6728,LateralMovement
5009,6690,1957,Source
5010,946,3299,Unknown
5011,2928,1889,LateralMovement
5012,9155,1748,Source
5013,7225,4484,Source
5014,2089,998,Source
5015,5387,6972,Unknown
5016,7246,265,Target
5017,2599,6497,Unknown
5018,3375,4121,Target
5019,4618,5125,LateralMovement
5020,7356,4601,LateralMovement
5021,4374,1932,Unknown
5022,7214,1560,LateralMovement
5023,9070,1377,Source
5024,4931,2499,Source
5025,4992,7214,Source
5026,3984,2438,LateralMovement
5027,553,6075,Unknown
5028,9418,5955,LateralMovement
5029,8750,5901,Target
5030,7120,6138,LateralMovement
5031,311,2707,Unknown
5032,6687,2004,Unknown
5033,7131,3714,Target
5034,164,2442,Source
5035,3327,6225,Unknown
5036,9252,6014,Target
5037,6126,3392,LateralMovement
5038,5154,2005,Target
5039,1563,3203,Unknown
5040,1289,1995,Target
5041,9613,6821,Source
5042,4919,6481,Unknown
5043,4870,2217,Source
5044,3779,5168,Source
5045,8584,7487,Target
5046,3811,1388,Unknown
5047,9989,4228,Unknown
5048,3492,6178,Target
5049,5661,1016,Unknown
5050,1689,6562,Target
5051,6170,422,Source
5052,8469,3836,Unknown
5053,5229,221,Source
5054,2655,6738,Source
5055,5791,2315,Unknown
5056,567,1018,Source
5057,7651,7231,Target
5058,7128,3971,Target
5059,3796,3342,Target
5060,4655,6326,Unknown
5061,6194,4224,LateralMovement
5062,8889,1175,Unknown
5063,9557,5936,Unknown
5064,6849,3209,Source
5065,6948,4835,LateralMovement
5066,770,275,Unknown
5067,6338,2701,Source
5068,3325,3270,Unknown
5069,6938,4577,Unknown
5070,2060,1231,Unknown
5071,7502,6417,Source
5072,6829,3992,Source
5073,7132,3746,Unknown
5074,5374,3483,LateralMovement
5075,6829,6506,LateralMovement
5076,9702,5140,Unknown
5077,2180,3039,Unknown
5078,905,6917,LateralMovement
5079,6875,1343,Target
5080,9022,2599,Target
5081,8809,1708,LateralMovement
5082,6180,67,Source
5083,5972,6764,Unknown
5084,9530,3437,Source
5085,8566,2929,LateralMovement
5086,3183,3719,Unknown
5087,270,1474,Unknown
5088,7522,5853,Unknown
5089,7187,4164,Unknown
5090,6699,736,Source
5091,7951,381,LateralMovement
5092,217,6421,Source
5093,3654,2953,Target
5094,3735,635,Unknown
5095,161,5221,Unknown
5096,373,1143,Unknown
5097,1696,5989,Unknown
5098,5922,5534,Target
5099,3499,5028,Target
5100,2871,6719,Source
5101,2708,4820,Source
5102,1133,3312,Unknown
5103,5291,5712,Unknown
5104,2213,1294,Source
5105,3491,5893,Source
5106,6687,1261,Unknown
5107,5838,5936,Source
5108,7294,4716,LateralMovement
5109,1636,4388,Unknown
5110,7706,2677,LateralMovement
5111,6611,1595,Target
5112,9702,2261,Source
5113,3970,6156,Unknown
5114,7582,3079,LateralMovement
5115,7698,3097,LateralMovement
5116,1755,1196,Unknown
5117,5021,4022,LateralMovement
5118,6467,1248,Target
5119,2804,5774,LateralMovement
5120,6263,3305,Source
5121,5863,1229,Source
5122,148,7470,Unknown
5123,7588,615,Target
5124,3824,3776,Target
5125,3953,2923,Target
5126,7786,5078,Source
5127,322,6467,Source
5128,7536,1908,Unknown
5129,9584,2507,Unknown
5130,1306,2154,Target
5131,743,2777,LateralMovement
5132,1407,3907,LateralMovement
5133,7436,6991,Source
5134,9703,7322,LateralMovement
5135,3339,812,Unknown
5136,9295,5107,Unknown
5137,4898,3584,Target
5138,1816,6972,Unknown
5139,2935,5685,Source
5140,898,1424,Unknown
5141,8726,1954,Target
5142,1229,568,LateralMovement
5143,6438,6305,Unknown
5144,1154,5974,LateralMovement
5145,3935,2594,Target
5146,7236,4033,LateralMovement
5147,2581,675,Unknown
5148,4994,1404,Source
5149,2392,7187,Unknown
5150,9003,4482,Source
5151,4973,580,Unknown
5152,4906,6916,Unknown
5153,6601,4089,LateralMovement
5154,431,2389,Source
5155,5864,6099,Target
5156,8650,3623,Target
5157,9849,5006,Target
5158,3309,1791,Unknown
5159,2682,2029,LateralMovement
5160,1170,5903,Source
5161,9658,6073,Target
5162,4294,869,Target
5163,9578,7179,Target
5164,4905,285,LateralMovement
5165,9932,3441,LateralMovement
5166,7984,2966,Source
5167,7653,6331,Source
5168,4908,6062,Unknown
5169,3844,501,Source
5170,5008,6124,Unknown
5171,1464,2435,Source
5172,5972,7261,Source
5173,5144,3189,Unknown
5174,1792,2672,Source
5175,351,1099,Unknown
5176,7145,719,Source
5177,3797,3267,Target
5178,6837,2280,Unknown
5179,7284,4478,Source
5180,7148,3196,Target
5181,8021,4552,Target
5182,5828,6924,Unknown
5183,9992,4194,Source
5184,5964,4109,LateralMovement
5185,6360,4567,LateralMovement
5186,4328,2526,Unknown
5187,3451,1829,Source
5188,4544,246,Source
5189,5878,2285,Unknown
5190,5632,621,Target
5191,6544,4086,Target
5192,718,4142,Source
5193,6046,2282,Target
5194,5949,880,LateralMovement
5195,5731,2953,LateralMovement
5196,9192,6260,Unknown
5197,4419,6499,Source
5198,9550,3594,Unknown
5199,9172,2512,LateralMovement
5200,7635,2016,Target
5201,6931,6400,Unknown
5202,6905,4370,Source
5203,8463,1568,Unknown
5204,5841,601,Unknown
5205,4171,7461,Target
5206,407,939,Source
5207,5700,5686,Unknown
5208,4545,7041,Source
5209,7477,6562,Unknown
5210,5981,502,Source
5211,7153,5581,LateralMovement
5212,5594,496,Unknown
5213,8005,6004,LateralMovement
5214,4932,3842,Unknown
5215,2898,1512,LateralMovement
5216,5135,1750,Source
5217,8213,6960,Target
5218,393,2124,LateralMovement
5219,4332,2195,LateralMovement
5220,1432,40,Source
5221,9066,2702,Target
5222,1066,2547,LateralMovement
5223,1094,931,Source
5224,8980,4615,LateralMovement
5225,3560,4563,Unknown
5226,2857,3215,Source
5227,8057,5858,Unknown
5228,9064,2717,Source
5229,2830,3700,Source
5230,74,53,Source
5231,6997,2479,LateralMovement
5232,9241,1592,LateralMovement
5233,721,3282,Source
5234,4512,508,Source
5235,8774,7425,Target
5236,3706,3568,Target
5237,8910,7096,Unknown
5238,7918,5974,Target
5239,3897,6823,Target
5240,8530,982,Source
5241,131,740,Source
5242,314,1677,Source
5243,4548,1678,Target
5244,1727,5018,Target
5245,8131,2712,Source
5246,9326,4520,LateralMovement
5247,4874,4341,Source
5248,3298,1102,Source
5249,9829,3442,Unknown
5250,7744,258,Unknown
5251,2533,412,Target
5252,4329,4321,Source
5253,7404,4137,LateralMovement
5254,2941,2957,Unknown
5255,2787,5389,Target
5256,646,1946,Target
5257,8178,3892,Source
5258,4960,599,Target
5259,6498,5653,Source
5260,9884,6943,Target
5261,9337,1690,Unknown
5262,80,5586,LateralMovement
5263,8575,2030,LateralMovement
5264,7839,1550,Source
5265,8200,809,Target
5266,9646,747,Source
5267,9317,4150,Target
5268,3489,3188,Target
5269,2066,6641,Unknown
5270,2604,6359,LateralMovement
5271,2596,5963,Target
5272,1509,1028,Source
5273,1849,6707,Target
5274,3849,6304,Source
5275,6758,2827,Target
5276,525,3241,LateralMovement
5277,28,3749,LateralMovement
5278,7641,5579,Source
5279,3736,7124,Source
5280,3548,5464,Target
5281,6311,7040,Unknown
5282,8384,1185,Unknown
5283,3789,3833,Source
5284,6686,5149,LateralMovement
5285,2033,616,LateralMovement
5286,7127,3558,Target
5287,2102,3147,Unknown
5288,6045,2144,LateralMovement
5289,7786,4288,Source
5290,189,3790,Source
5291,3401,105,Source
5292,2891,4835,Unknown
5293,110,335,Target
5294,7732,2985,Unknown
5295,1212,6321,LateralMovement
